StationCode,Latitude,Longitude,HUC_12,agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,date_begin,date_end,comid_gage,CEFF_type,SampleID,SampleDate,H_ASCI,COMID_algae,YYYY,MM,DD,US_L3_mod,geometry,metric,comid,data_type,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage,delta_p50
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",SP_ROC,17574705,observed,0.05594679186228482,predicted,0.0666666666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,0.839201877934272
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",SP_Dur,17574705,observed,71,predicted,64.5,1,likely_unaltered,none_found,TRUE,Non-Ref,1.1007751937984496
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",SP_Mag,17574705,observed,415,predicted,289.711332823914,1,likely_unaltered,none_found,TRUE,Non-Ref,1.4324603596098748
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",SP_Tim,17574705,observed,182,predicted,171,1,likely_unaltered,none_found,TRUE,Non-Ref,1.064327485380117
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Wet_BFL_Dur,17574705,observed,88.5,predicted,82.2916666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,1.075443037974683
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Dur_10,17574705,observed,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,2
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Dur_2,17574705,observed,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,0.6666666666666666
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Dur_5,17574705,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Fre_10,17574705,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Fre_2,17574705,observed,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.5
403S01784,34.40228,-118.7471,180701020403,USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,1952-10-01,1996-10-21,17574705,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.7048126, 34.39971939)",Peak_Fre_5,17574705,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",DS_Dur_WS,17575785,observed,131.5,predicted,179.520833333333,1,likely_unaltered,none_found,TRUE,Non-Ref,0.7325055123592912
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",DS_Tim,17575785,observed,293,predicted,254.541666666667,1,likely_unaltered,none_found,FALSE,Non-Ref,1.1510885578654428
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",DS_Mag_50,17575785,observed,25.15,predicted,0.360296071859866,-1,likely_altered,high,FALSE,Non-Ref,69.8037030217245
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",DS_Mag_90,17575785,observed,38.690000000000005,predicted,8.28007878175982,1,likely_unaltered,none_found,FALSE,Non-Ref,4.672660855018696
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",FA_Dur,17575785,observed,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",FA_Mag,17575785,observed,59.3485474628754,predicted,63.2727858989728,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9379790477004885
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",FA_Tim,17575785,observed,12,predicted,43.6541666666667,1,likely_unaltered,none_found,FALSE,Non-Ref,0.2748878495752599
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",SP_ROC,17575785,observed,0.059479553903345646,predicted,0.0666666666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8921933085501843
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",SP_Dur,17575785,observed,60,predicted,64.5,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9302325581395349
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",SP_Mag,17575785,observed,88.2,predicted,298.298800876886,1,likely_unaltered,none_found,FALSE,Non-Ref,0.2956766830464127
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",SP_Tim,17575785,observed,218,predicted,170,-1,likely_altered,late,FALSE,Non-Ref,1.2823529411764707
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Wet_BFL_Dur,17575785,observed,171,predicted,82.3791666666666,-1,likely_altered,high,FALSE,Non-Ref,2.075767538313693
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Dur_10,17575785,observed,5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref,5
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Dur_2,17575785,observed,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Dur_5,17575785,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Fre_10,17575785,observed,3,predicted,1,-1,likely_altered,high,FALSE,Non-Ref,3
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Fre_2,17575785,observed,2.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1.25
403S01784,34.40228,-118.7471,180701020403,USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,1927-10-01,2020-11-17,17575785,ALT,403S01784_2009-06-09 00:00:00_1,2009-06-09,0.8432708464909202,17575785,2009,6,09,Southern California,"c(-118.739258, 34.40360813)",Peak_Fre_5,17575785,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",DS_Dur_WS,17574345,observed,280,predicted,218.5,-1,likely_altered,high,FALSE,Non-Ref,1.2814645308924486
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",DS_Tim,17574345,observed,228,predicted,237.9,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9583858764186632
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",DS_Mag_50,17574345,observed,7.65,predicted,1.19874004765455,-1,likely_altered,high,FALSE,Non-Ref,6.381700532127845
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",DS_Mag_90,17574345,observed,44.650000000000006,predicted,9.58466575124745,-1,likely_altered,high,FALSE,Non-Ref,4.658482743040756
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",FA_Dur,17574345,observed,4.5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,1.125
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",FA_Mag,17574345,observed,49.493331651011914,predicted,34.8389678580722,1,likely_unaltered,none_found,TRUE,Non-Ref,1.4206313990884862
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",FA_Tim,17574345,observed,34,predicted,40,1,likely_unaltered,none_found,TRUE,Non-Ref,0.85
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",SP_ROC,17574345,observed,0.04967532467532468,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref,0.7948051948051936
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",SP_Dur,17574345,observed,63,predicted,73.65,1,likely_unaltered,none_found,TRUE,Non-Ref,0.855397148676171
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",SP_Mag,17574345,observed,1160,predicted,368.271654121605,-1,likely_altered,high,FALSE,Non-Ref,3.1498487244879363
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",SP_Tim,17574345,observed,156,predicted,158,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9873417721518988
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Wet_BFL_Dur,17574345,observed,38,predicted,75.7666666666667,1,likely_unaltered,none_found,FALSE,Non-Ref,0.5015398152221732
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Dur_10,17574345,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Dur_2,17574345,observed,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Dur_5,17574345,observed,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Fre_10,17574345,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Fre_2,17574345,observed,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403S00772,34.40976,-118.9322,180701020706,USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,1939-10-01,1993-01-14,17574345,ALT,403S00772_2009-05-20 00:00:00_1,2009-05-20,1.1250273867293838,948070356,2009,5,20,Southern California,"c(-118.9259322, 34.45082807)",Peak_Fre_5,17574345,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",DS_Dur_WS,17575859,observed,283.5,predicted,172.8,-1,likely_altered,high,FALSE,Non-Ref,1.640625
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",DS_Tim,17575859,observed,263,predicted,296.133333333334,0,indeterminate,early,FALSE,Non-Ref,0.8881134624043203
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",DS_Mag_50,17575859,observed,7.300000000000001,predicted,1.19479648493113,1,likely_unaltered,none_found,FALSE,Non-Ref,6.10982714802746
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",DS_Mag_90,17575859,observed,10.684999999999997,predicted,8.18012871459448,1,likely_unaltered,none_found,TRUE,Non-Ref,1.306214165180125
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",FA_Dur,17575859,observed,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",FA_Mag,17575859,observed,278.0000553818123,predicted,38.7662346285409,-1,likely_altered,high,FALSE,Non-Ref,7.171190548827253
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",FA_Tim,17575859,observed,1,predicted,39.5,-1,likely_altered,early,FALSE,Non-Ref,0.02531645569620253
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",SP_ROC,17575859,observed,0.037464985994397765,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref,0.5994397759103633
403S06904,34.41964,-118.78769,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403S06904_2010-06-09 00:00:00_1,2010-06-09,0.6506621345486894,17574677,2010,6,09,Southern California,"c(-118.7520361, 34.4602723)",SP_Dur,17575859,observed,46,predicted,82.925,0,indeterminate,low,FALSE,Non-Ref,0.5547181187820319
