stationid,county,smcshed,latitude,longitude,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectiontime,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Chroococcus minutus,NR,,1517088.766,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Geitlerinema cf acuiforme,NR,,164685.8205,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Gongrosira debaryana,NR,,19145951.975,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Heteroleibleinia sp 1,NR,,420291.93774,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Homoeothrix varians,NR,,4709650.3651,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Leptolyngbya sp 1,NR,,76916.400435,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Leptolyngbya tenuis,NR,,124249.56993,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Merismopedia tenuissima,NR,,291747.83961,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Monoraphidium contortum,NR,,40331.221348,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Oocystis borgei,NR,,29685342.68,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Oocystis parva,NR,,22585483.955,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Oocystis pusilla,NR,,25590159.945,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Oocystis solitaria,NR,,28171806.236,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Pleurocapsa minor,NR,,4910931.1674,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Scenedesmus abundans,NR,,510503.63733,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Scenedesmus circumfusus,NR,,2103198.5058,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Scenedesmus dimorphus,NR,,258119.81663,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Scenedesmus ellipticus,NR,,3565868.1308,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Schizothrix fragilis,NR,,9206301.4675,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelim & SyrScrub,None,-88.00000000,m,,,94.80000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,521.00000000,0,0,,None,,Stigeoclonium sp 1,NR,,21268417.508,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Hristova, R.",,,,,,,,,,None,,Cladophora glomerata,NR,,,count,P,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
404M07358,Los Angeles,Santa Monica Bay,33.98675000,-118.41043000,404M07358,2016-06-16,ABL_LACFCD,BA,SWAMP_2007_WS,WestonSolu,,X,Point,1899-12-30 12:15:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Hristova, R.",,,,,,,,,,None,,Rhizoclonium hieroglyphicum,NR,,,count,P,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Epiphyte,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,,,,,,,,,None,,Leptolyngbya tenuis,NR,1.00000000,,count,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Achnanthidium minutissimum,NR,467.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Amphora copulata,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Caloneis bacillum,NR,4.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Cocconeis pediculus,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Cocconeis placentula,NR,26.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Encyonema minutum,NR,24.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Encyonopsis microcephala,NR,11.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Eucocconeis flexella,NR,9.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Frustulia ,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Geissleria decussis,NR,7.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Gomphonema ,NR,4.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Gomphonema pumilum,NR,4.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Luticola mutica,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Navicula ,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Navicula antonii,NR,5.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Navicula cryptotenella,NR,9.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Navicula gregaria,NR,4.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Navicula veneta,NR,2.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Nitzschia dissipata,NR,5.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Sellaphora stroemii,NR,8.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Integrated,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Hristova, R.",,,,,600.00000000,600.00000000,,,,None,,Stauroneis smithii,NR,1.00000000,,count,=,None,Pend,NR,None,NA,"Hristova, R.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Macroalgae,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,,,,,,,,,None,,Oocardium stratum,NR,,3690547.1485,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Microalgae,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,3,,300.00000000,301.00000000,0,0,,None,,Aphanocapsa delicatissima,NR,,533.54330885,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Microalgae,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,3,,300.00000000,301.00000000,0,0,,None,,Aphanothece minutissima,NR,,10279.9755,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Microalgae,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,3,,300.00000000,301.00000000,0,0,,None,,Chroococcus minimus,NR,,98845.918271,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 09:50:00,Algae_SWAMP,Microalgae,2.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,3,,300.00000000,301.00000000,0,0,,None,,Chroococcus minor,NR,,28895.582358,um3/cm2,=,None,Pend,NR,None,NA,"Fuller, C.",,2017-03-29,,0E-8,SMC,2016-01-23,true
